container	entry	name	size	magic
EXLANG\disc0_rel\009645fa.PDT	15	v_govr_acpl_kaz_1.la3	208	46454c07
EXLANG\disc0_rel\009645fa.PDT	15	v_govr_acpl_paz_1.la3	208	46454c07
EXLANG\disc0_rel\009645fa.PDT	15	v_govr_acpl_sna_1.la3	208	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	ICON0.png	7647	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	ICON0A.png	8288	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	ICON0B.png	8004	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	ICON0D.png	20848	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	ICON0N.png	14178	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	ICON0S.png	8152	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	PIC0.png	6941	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	collabo_pass.ohd	112	2c000000
EXLANG\disc0_rel\009645fa.PDT	23	ene_app.ohd	88464	08000000
EXLANG\disc0_rel\009645fa.PDT	23	face_tex_female.ohd	412	1d000000
EXLANG\disc0_rel\009645fa.PDT	23	face_tex_male.ohd	1932	1c000000
EXLANG\disc0_rel\009645fa.PDT	23	face_tex_uniq.ohd	116	1e000000
EXLANG\disc0_rel\009645fa.PDT	23	fult_piece_a.mdp	876	4d445058
EXLANG\disc0_rel\009645fa.PDT	23	fult_piece_b.mdp	836	4d445058
EXLANG\disc0_rel\009645fa.PDT	23	ibox_ration_a.mdp	1780	4d445058
EXLANG\disc0_rel\009645fa.PDT	23	ibox_shd_a.mdp	400	4d445058
EXLANG\disc0_rel\009645fa.PDT	23	ibox_weapon_a.mdp	1708	4d445058
EXLANG\disc0_rel\009645fa.PDT	23	item.ohd	13692	04000000
EXLANG\disc0_rel\009645fa.PDT	23	item_icon.ohd	14124	0f000000
EXLANG\disc0_rel\009645fa.PDT	23	lang_datainstall.olang	10242	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_datainstall_en.olang	7686	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_datainstall_fr.olang	8326	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_datainstall_ge.olang	9002	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_datainstall_it.olang	8364	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_datainstall_sp.olang	7756	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_demotelop.olang	2880	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_demotelop_en.olang	2428	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_demotelop_fr.olang	2518	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_demotelop_ge.olang	2412	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_demotelop_it.olang	2512	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_demotelop_sp.olang	2516	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_extra.olang	10934	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_extra_en.olang	8480	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_extra_fr.olang	9744	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_extra_ge.olang	9480	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_extra_it.olang	9184	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_extra_sp.olang	9278	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_http_error.olang	2776	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_http_error_en.olang	2136	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_http_error_fr.olang	2464	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_http_error_ge.olang	2624	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_http_error_it.olang	2254	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_http_error_sp.olang	2266	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_item_text.olang	76004	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_item_text_en.olang	67050	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_item_text_fr.olang	74700	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_item_text_ge.olang	70206	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_item_text_it.olang	71910	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_item_text_sp.olang	69092	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_keyhelp.olang	3258	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_keyhelp_en.olang	3290	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_keyhelp_fr.olang	3390	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_keyhelp_ge.olang	3374	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_keyhelp_it.olang	3380	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_keyhelp_sp.olang	3350	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_develop.olang	10554	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_develop_en.olang	9168	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_develop_fr.olang	10074	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_develop_ge.olang	9942	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_develop_it.olang	9368	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_develop_sp.olang	9662	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff.olang	10060	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_en.olang	7272	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_fr.olang	6834	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_ge.olang	6908	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_it.olang	6850	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_soltype.olang	2682	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_soltype_en.olang	2488	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_soltype_fr.olang	2566	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_soltype_ge.olang	2578	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_soltype_it.olang	2550	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_soltype_sp.olang	2600	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_staff_sp.olang	6974	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_top.olang	16964	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_top_en.olang	14038	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_top_fr.olang	15464	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_top_ge.olang	15832	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_top_it.olang	15200	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_top_sp.olang	14884	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_util.olang	2754	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_util_en.olang	2516	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_util_fr.olang	2620	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_util_ge.olang	2604	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_util_it.olang	2552	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_myouter_util_sp.olang	2604	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_psp_keyboard.olang	750	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_psp_keyboard_en.olang	708	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_psp_keyboard_fr.olang	798	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_psp_keyboard_ge.olang	828	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_psp_keyboard_it.olang	704	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_psp_keyboard_sp.olang	780	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_pw_common.olang	1348	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_pw_common_en.olang	1266	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_pw_common_fr.olang	1140	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_pw_common_ge.olang	1158	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_pw_common_it.olang	1126	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_pw_common_sp.olang	1152	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_system.olang	10538	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_system_en.olang	7986	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_system_fr.olang	8966	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_system_ge.olang	8990	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_system_it.olang	8978	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_system_sp.olang	8514	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_title_options.olang	2370	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_title_options_en.olang	2104	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_title_options_fr.olang	2336	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_title_options_ge.olang	2182	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_title_options_it.olang	2172	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_title_options_sp.olang	2210	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid.olang	5760	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_en.olang	4384	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_fr.olang	5054	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_ge.olang	4926	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_it.olang	4826	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_keyboard.olang	7620	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_keyboard_en.olang	7188	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_keyboard_fr.olang	7474	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_keyboard_ge.olang	7302	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_keyboard_it.olang	7390	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_keyboard_sp.olang	7282	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_vocaloid_sp.olang	4802	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_weapon_text.olang	50276	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_weapon_text_en.olang	45132	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_weapon_text_fr.olang	46504	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_weapon_text_ge.olang	46532	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_weapon_text_it.olang	46364	52425800
EXLANG\disc0_rel\009645fa.PDT	23	lang_weapon_text_sp.olang	44808	52425800
EXLANG\disc0_rel\009645fa.PDT	23	pw_PIC1.png	189927	89504e47
EXLANG\disc0_rel\009645fa.PDT	23	pw_caption.la3	3156	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_charge.la3	33592	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_charge_pachinko.la3	33740	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_demotelop.la3	5032	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_en_guage.la3	38132	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_eneterop.la3	668	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_extra.la3	47416	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_extra_bg.la3	5944	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_gk_extras_scnoption.la3	9960	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_gk_extras_scnoption_bg.la3	47324	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_hanyo_error.la3	48972	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_hanyo_terop.la3	18192	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_install.la3	26800	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_install_bg.la3	6716	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_install_progress.la3	2624	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_keyhelp.la3	43544	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_manual.la3	6660	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_outer_announce.la3	68956	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_outer_box_hanyo.la3	35488	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_pachinko.la3	2940	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_popup.la3	38108	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_radiocall.la3	10140	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_sharing.la3	13356	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_songeditor.la3	38320	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_submenu.la3	35244	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_symbolhelp.la3	49532	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_vocal_play.la3	50056	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_vocaloid.la3	47092	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_vocaloid_bg.la3	9736	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_voiceeditor.la3	37832	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	pw_waiter.la3	5560	46454c07
EXLANG\disc0_rel\009645fa.PDT	23	segrp_192_v_ai_hover_var_a.sep	198656	5350bb0e
EXLANG\disc0_rel\009645fa.PDT	23	segrp_194_v_ai_heli_ver_a.sep	282624	5350b60e
EXLANG\disc0_rel\009645fa.PDT	23	segrp_220_v_ai_tank_var_a.sep	221184	5350090f
EXLANG\disc0_rel\009645fa.PDT	23	segrp_221_v_ai_basl_4_var_a.sep	415744	53500f0f
EXLANG\disc0_rel\009645fa.PDT	23	segrp_724_title.sep	90112	5350450d
EXLANG\disc0_rel\009645fa.PDT	23	segrp_763_extra.sep	204800	5350b00d
EXLANG\disc0_rel\009645fa.PDT	23	soltype_ability.ohd	6552	0a000000
EXLANG\disc0_rel\009645fa.PDT	23	soltype_random.ohd	884	0b000000
EXLANG\disc0_rel\009645fa.PDT	23	soltype_rank_increase.ohd	2748	0c000000
EXLANG\disc0_rel\009645fa.PDT	23	soltype_rank_variation.ohd	2292	09000000
EXLANG\disc0_rel\009645fa.PDT	23	soltype_skill.ohd	4372	0d000000
EXLANG\disc0_rel\009645fa.PDT	23	staff.ohd	10332	01000000
EXLANG\disc0_rel\009645fa.PDT	23	staff_uniq.ohd	1068	1f000000
EXLANG\disc0_rel\009645fa.PDT	23	staff_uniq_f.ohd	1068	1f000000
EXLANG\disc0_rel\009645fa.PDT	23	staff_uniq_g.ohd	1068	1f000000
EXLANG\disc0_rel\009645fa.PDT	23	staff_uniq_ptbr.ohd	1068	1f000000
EXLANG\disc0_rel\009645fa.PDT	23	stnc_knf_def.eft	96	9f6c0b00
EXLANG\disc0_rel\009645fa.PDT	23	support_item_data.ohd	732	22000000
EXLANG\disc0_rel\009645fa.PDT	23	support_rank.ohd	572	19000000
EXLANG\disc0_rel\009645fa.PDT	23	support_rank_param.ohd	84	20000000
EXLANG\disc0_rel\009645fa.PDT	23	weapon.ohd	9120	03000000
EXLANG\disc0_rel\009645fa.PDT	23	weapon_icon.ohd	9156	0e000000
EXLANG\disc0_rel\009645fa.PDT	27	lang_communicationstelop.olang	636	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_communicationstelop_en.olang	582	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_communicationstelop_fr.olang	588	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_communicationstelop_ge.olang	594	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_communicationstelop_it.olang	588	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_communicationstelop_sp.olang	588	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demoskiptelop.olang	206	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demoskiptelop_en.olang	150	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demoskiptelop_fr.olang	150	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demoskiptelop_ge.olang	168	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demoskiptelop_it.olang	154	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demoskiptelop_sp.olang	138	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop.olang	2880	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop2.olang	3792	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop2_en.olang	3638	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop2_fr.olang	3646	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop2_ge.olang	3640	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop2_it.olang	3642	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop2_sp.olang	3650	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop4.olang	2530	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop4_en.olang	2552	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop4_fr.olang	2552	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop4_ge.olang	2552	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop4_it.olang	2552	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop4_sp.olang	2552	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop_en.olang	2428	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop_fr.olang	2518	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop_ge.olang	2412	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop_it.olang	2512	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_demotelop_sp.olang	2516	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_http_error.olang	2776	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_http_error_en.olang	2136	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_http_error_fr.olang	2464	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_http_error_ge.olang	2624	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_http_error_it.olang	2254	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_http_error_sp.olang	2266	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_online_error.olang	5336	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_online_error_en.olang	4206	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_online_error_fr.olang	4544	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_online_error_ge.olang	4940	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_online_error_it.olang	4496	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_online_error_sp.olang	4648	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_pw_common.olang	1348	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_pw_common_en.olang	1266	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_pw_common_fr.olang	1140	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_pw_common_ge.olang	1158	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_pw_common_it.olang	1126	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_pw_common_sp.olang	1152	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_spooky_common.olang	546	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_spooky_common_en.olang	498	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_spooky_common_fr.olang	562	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_spooky_common_ge.olang	550	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_spooky_common_it.olang	554	52425800
EXLANG\disc0_rel\009645fa.PDT	27	lang_spooky_common_sp.olang	504	52425800
EXLANG\disc0_rel\009645fa.PDT	27	pw_caption.la3	3156	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_colorbar.la3	13764	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_demotelop.la3	5032	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_demotelop2.la3	6200	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_demotelop4.la3	9292	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_gameover.la3	78688	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_hanyo_error.la3	48972	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_life_null.la3	1120	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_life_single.la3	10124	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_popup.la3	38108	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_spooky_button_2.la3	63684	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_spooky_button_3.la3	49216	46454c07
EXLANG\disc0_rel\009645fa.PDT	27	pw_spooky_camera.la3	264	46454c07
EXLANG\disc0_rel\009645fa.PDT	31	ICON0.png	7647	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	ICON0A.png	8288	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	ICON0B.png	8004	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	ICON0D.png	20848	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	ICON0N.png	14178	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	ICON0S.png	8152	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	PIC0.png	6941	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	lang_communicationstelop.olang	636	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_communicationstelop_en.olang	582	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_communicationstelop_fr.olang	588	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_communicationstelop_ge.olang	594	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_communicationstelop_it.olang	588	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_communicationstelop_sp.olang	588	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_demotelop.olang	2880	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_demotelop_en.olang	2428	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_demotelop_fr.olang	2518	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_demotelop_ge.olang	2412	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_demotelop_it.olang	2512	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_demotelop_sp.olang	2516	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_http_error.olang	2776	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_http_error_en.olang	2136	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_http_error_fr.olang	2464	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_http_error_ge.olang	2624	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_http_error_it.olang	2254	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_http_error_sp.olang	2266	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_online_error.olang	5336	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_online_error_en.olang	4206	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_online_error_fr.olang	4544	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_online_error_ge.olang	4940	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_online_error_it.olang	4496	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_online_error_sp.olang	4648	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_pw_common.olang	1348	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_pw_common_en.olang	1266	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_pw_common_fr.olang	1140	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_pw_common_ge.olang	1158	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_pw_common_it.olang	1126	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_pw_common_sp.olang	1152	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_system.olang	10538	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_system_en.olang	7986	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_system_fr.olang	8966	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_system_ge.olang	8990	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_system_it.olang	8978	52425800
EXLANG\disc0_rel\009645fa.PDT	31	lang_system_sp.olang	8514	52425800
EXLANG\disc0_rel\009645fa.PDT	31	pw_PIC1.png	189927	89504e47
EXLANG\disc0_rel\009645fa.PDT	31	pw_popup.la3	38108	46454c07
EXLANG\disc0_rel\009645fa.PDT	39	ICON0.png	7647	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	ICON0A.png	8288	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	ICON0B.png	8004	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	ICON0D.png	20848	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	ICON0N.png	14178	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	ICON0S.png	8152	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	PIC0.png	6941	89504e47
EXLANG\disc0_rel\009645fa.PDT	39	cbox_item_l.mdp	17312	4d445058
EXLANG\disc0_rel\009645fa.PDT	39	chara_edit.mtar	115600	4d746172
EXLANG\disc0_rel\009645fa.PDT	39	chara_edit.mtsq	560	f6540100
EXLANG\disc0_rel\009645fa.PDT	39	consume_dev.ohd	4572	10000000
EXLANG\disc0_rel\009645fa.PDT	39	ene_item_ussr_basic_met.mdp	8352	4d445058
EXLANG\disc0_rel\009645fa.PDT	39	ene_item_ussr_def_armor_met.mdp	7856	4d445058
EXLANG\disc0_rel\009645fa.PDT	39	gift_mes.ohd	862	06000000
EXLANG\disc0_rel\009645fa.PDT	39	group.ohd	16012	02000000
EXLANG\disc0_rel\009645fa.PDT	39	grow.ohd	2820	05000000
EXLANG\disc0_rel\009645fa.PDT	39	heropoint.ohd	2860	2a000000
EXLANG\disc0_rel\009645fa.PDT	39	item.ohd	13692	04000000
EXLANG\disc0_rel\009645fa.PDT	39	item_icon.ohd	14124	0f000000
EXLANG\disc0_rel\009645fa.PDT	39	keyhelp_icon.ohd	3272	26000000
EXLANG\disc0_rel\009645fa.PDT	39	keyhelp_tutorial.ohd	324	27000000
