location	bytes	magic	text_runs	samples
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1405@0x2f3a800	28672	5350c906	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1406@0x2f41800	34816	5350ca06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1407@0x2f4a000	40960	5350cb06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1408@0x2f54000	26624	5350d606	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1409@0x2f5a800	26624	5350d706	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1410@0x2f61000	28672	5350d806	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1411@0x2f68000	22528	5350d906	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1412@0x2f6d800	55296	5350da06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1413@0x2f7b000	47104	5350db06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1414@0x2f86800	26624	5350dc06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1415@0x2f8d000	30720	5350dd06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1416@0x2f94800	43008	5350de06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1417@0x2f9f000	49152	5350df06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1418@0x2fab000	43008	5350e006	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1419@0x2fb5800	38912	5350e106	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1420@0x2fbf000	51200	5350e206	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1421@0x2fcb800	47104	5350e306	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1422@0x2fd7000	47104	5350e406	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1423@0x2fe2800	30720	5350e506	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1424@0x2fea000	28672	5350e606	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1425@0x2ff1000	51200	5350e706	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1426@0x2ffd800	38912	5350e806	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1427@0x3007000	30720	5350e906	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1428@0x300e800	45056	5350ea06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1429@0x3019800	28672	5350eb06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1430@0x3020800	28672	5350ec06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1431@0x3027800	45056	5350ed06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1432@0x3032800	28672	5350ee06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1433@0x3039800	49152	5350ef06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1434@0x3045800	6144	5350f006	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1435@0x3047000	6144	5350f106	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1436@0x3048800	53248	5350f206	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1437@0x3055800	28672	5350f306	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1438@0x305c800	53248	5350f406	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1439@0x3069800	47104	5350f506	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1440@0x3075000	6144	5350f606	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1441@0x3076800	4096	5350f706	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1442@0x3077800	6144	5350f806	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1443@0x3079000	43008	5350f906	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1444@0x3083800	20480	5350fa06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1445@0x3088800	51200	5350fb06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1446@0x3095000	67584	5350fc06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1447@0x30a5800	38912	5350fd06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1448@0x30af000	22528	5350f607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1449@0x30b4800	22528	5350fe06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1450@0x30ba000	20480	5350ff06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1451@0x30bf000	20480	53500007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1452@0x30c4000	26624	53500107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1453@0x30ca800	34816	53500207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1454@0x30d3000	24576	53500307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1455@0x30d9000	32768	53500407	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1456@0x30e1000	49152	53500507	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1457@0x30ed000	61440	53500607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1458@0x30fc000	43008	53500707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1459@0x3106800	47104	53500807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1460@0x3112000	61440	53500907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1461@0x3121000	18432	53500a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1462@0x3125800	16384	53500b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1463@0x3129800	26624	53500c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1464@0x3130000	34816	53500d07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1465@0x3138800	28672	53500e07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1466@0x313f800	43008	53500f07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1467@0x314a000	47104	53501007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1468@0x3155800	40960	53501107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1469@0x315f800	38912	53501207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1470@0x3169000	26624	53501307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1471@0x316f800	20480	53501407	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1472@0x3174800	40960	53501507	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1473@0x317e800	49152	53501607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1474@0x318a800	51200	53501707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1475@0x3197000	53248	53501807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1476@0x31a4000	51200	53501907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1477@0x31b0800	61440	53501a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1478@0x31bf800	65536	53501b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1479@0x31cf800	51200	53501c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1480@0x31dc000	57344	53501d07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1481@0x31ea000	47104	53501e07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1482@0x31f5800	32768	53501f07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1483@0x31fd800	67584	53502007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1484@0x320e000	45056	53502107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1485@0x3219000	4096	53502207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1486@0x321a000	4096	53502307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1487@0x321b000	86016	53502407	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1488@0x3230000	81920	53502507	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1489@0x3244000	57344	53502607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1490@0x3252000	40960	53502707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1491@0x325c000	36864	53502807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1492@0x3265000	40960	53502907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1493@0x326f000	26624	53502a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1494@0x3275800	32768	53502b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1495@0x327d800	22528	53502c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1496@0x3283000	32768	53502d07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1497@0x328b000	36864	53502e07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1498@0x3294000	28672	53502f07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1499@0x329b000	28672	53503007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1500@0x32a2000	43008	53503107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1501@0x32ac800	49152	53503207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1502@0x32b8800	28672	53503307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1503@0x32bf800	34816	53503407	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1504@0x32c8000	16384	53503507	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1505@0x32cc000	26624	53503607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1506@0x32d2800	43008	53503707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1507@0x32dd000	51200	53503807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1508@0x32e9800	28672	53503907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1509@0x32f0800	36864	53503a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1510@0x32f9800	38912	53503b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1511@0x3303000	30720	53503c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1512@0x330a800	38912	53503d07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1513@0x3314000	55296	53503e07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1514@0x3321800	32768	53503f07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1515@0x3329800	51200	53504007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1516@0x3336000	30720	53504107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1517@0x333d800	43008	53504207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1518@0x3348000	30720	53504307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1519@0x334f800	51200	53504407	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1520@0x335c000	30720	53504507	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1521@0x3363800	36864	53504607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1522@0x336c800	51200	53504707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1523@0x3379000	45056	53504807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1524@0x3384000	47104	53504907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1525@0x338f800	49152	53504a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1526@0x339b800	36864	53504b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1527@0x33a4800	38912	53504c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1528@0x33ae000	36864	53504d07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1529@0x33b7000	40960	53504e07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1530@0x33c1000	40960	53504f07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1531@0x33cb000	69632	53505007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1532@0x33dc000	65536	53505107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1533@0x33ec000	24576	53505207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1534@0x33f2000	28672	53505307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1535@0x33f9000	36864	53505407	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1536@0x3402000	24576	53505607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1537@0x3408000	26624	53505707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1538@0x340e800	24576	53505807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1539@0x3414800	49152	53505907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1540@0x3420800	30720	53505a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1541@0x3428000	20480	53505b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1542@0x342d000	22528	53505c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1543@0x3432800	22528	53505d07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1544@0x3438000	36864	53505e07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1545@0x3441000	16384	53505f07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1546@0x3445000	40960	53506007	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1547@0x344f000	26624	53506107	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1548@0x3455800	43008	53506207	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1549@0x3460000	55296	53506307	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1550@0x346d800	32768	53506407	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1551@0x3475800	24576	53506507	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1552@0x347b800	32768	5350f707	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1553@0x3483800	43008	5350f807	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1554@0x348e000	43008	5350f907	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1555@0x3498800	59392	5350fa07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1556@0x34a7000	59392	5350fc07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1557@0x34b5800	59392	5350fd07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1558@0x34c4000	59392	5350ff07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1559@0x34d2800	40960	53500008	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1560@0x34dc800	26624	53500108	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1561@0x34e3000	32768	53500208	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1562@0x34eb000	47104	53500308	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1563@0x34f6800	34816	53500408	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1564@0x34ff000	57344	53500508	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1565@0x350d000	28672	53500608	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1566@0x3514000	20480	53500908	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1567@0x3519000	36864	53500d08	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1568@0x3522000	26624	53500e08	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1569@0x3528800	26624	53500f08	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1570@0x352f000	47104	53508109	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1571@0x353a800	18432	53508209	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1572@0x353f000	51200	53501008	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1573@0x354b800	51200	53501108	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1574@0x3558000	47104	53501208	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1575@0x3563800	40960	53501308	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry1576@0x356d800	40960	53501408	0	
